index,Date_measurement,RWZI_AWZI_name,RNA_flow_per_100000
151486,2024-05-27,Emmen,6511996116739
151765,2024-05-24,Emmen,12833137414242
151839,2024-06-03,Emmen,3053184962776
151934,2024-05-12,Emmen,7083088932480
152215,2024-06-05,Emmen,6515955837577
152286,2024-06-11,Emmen,23250879448266
152496,2024-06-15,Emmen,39978935782290
152616,2024-06-17,Emmen,28685468732155
153169,2024-06-26,Emmen,81716148799523
153893,2024-07-09,Emmen,65236517504521
154794,2024-07-27,Emmen,35269124687772
154915,2024-07-29,Emmen,75263725774403
155162,2024-08-02,Emmen,96404939680713
155338,2024-08-05,Emmen,47834527947167
155572,2024-08-09,Emmen,58513166007491
155694,2024-08-13,Emmen,49069228558844
156025,2024-08-19,Emmen,10043302452201
156035,2024-08-15,Emmen,14625459725906
156319,2024-07-16,Emmen,116004091969065
156426,2024-08-21,Emmen,33005930124856
156483,2024-08-27,Emmen,44446634363276
156736,2024-08-31,Emmen,12689512218527
156856,2024-09-03,Emmen,35962067617387
157063,2024-09-05,Emmen,33699649466193
157280,2024-09-09,Emmen,24334603389392
157605,2024-09-16,Emmen,61955553157934
157796,2024-09-22,Emmen,100398840240662
158074,2024-09-24,Emmen,140644445397098
158260,2024-09-28,Emmen,69820035759786
158443,2024-10-01,Emmen,64544668294978
158698,2024-10-06,Emmen,95731597552362
158844,2024-10-08,Emmen,92383668730595
158948,2024-10-10,Emmen,78714057727879
159124,2024-10-14,Emmen,66707882656876
159328,2024-10-19,Emmen,63960075943299
159620,2024-10-21,Emmen,173515544406572
159913,2024-10-29,Emmen,66363241154473
160004,2024-11-03,Emmen,75351895164233
160380,2024-10-24,Emmen,74989362336119
160623,2024-11-11,Emmen,86322974050794
160932,2024-11-16,Emmen,59811619803209
160994,2024-11-18,Emmen,40010009739912
161086,2024-11-20,Emmen,11503979058223
161312,2024-11-08,Emmen,16528512870488
161373,2024-11-25,Emmen,29191794373248
161762,2024-12-02,Emmen,25124179874379
161867,2024-12-04,Emmen,7362150690519
162367,2024-11-29,Emmen,40078284747466
162386,2024-12-14,Emmen,28267540153612
162752,2024-12-10,Emmen,14720833048931
162903,2024-12-23,Emmen,12433443944781
163074,2024-12-29,Emmen,9878571349414
143494,2024-01-07,Coevorden,84369859987562
143911,2024-01-12,Coevorden,10786284053102
144114,2024-01-18,Coevorden,19892903161129
144269,2024-01-22,Coevorden,82294328053012
144591,2024-01-27,Coevorden,19693170442830
144863,2024-02-01,Coevorden,27894807669553
145102,2024-02-06,Coevorden,40468542614424
145483,2024-02-12,Coevorden,10868907851088
145990,2024-02-21,Coevorden,18202057921095
146470,2024-02-29,Coevorden,15438799409810
146730,2024-03-05,Coevorden,6719569528739
146943,2024-03-10,Coevorden,16003247937206
147197,2024-03-13,Coevorden,7385392292619
148114,2024-03-27,Coevorden,660486987034
148468,2024-04-02,Coevorden,7599534802103
148917,2024-04-11,Coevorden,7521399830815
149071,2024-04-06,Coevorden,2705168160917
149308,2024-04-18,Coevorden,12908241757282
149609,2024-04-23,Coevorden,7829852302050
150607,2024-05-12,Coevorden,2126845288284
150768,2024-05-07,Coevorden,4127291496960
150870,2024-04-29,Coevorden,1485678300930
150880,2024-05-16,Coevorden,4725596614299
151407,2024-05-24,Coevorden,11753252757885
151836,2024-06-03,Coevorden,7535163003886
152282,2024-06-11,Coevorden,8259152253580
152490,2024-06-13,Coevorden,46879378673656
153163,2024-06-26,Coevorden,31704656028732
153940,2024-07-11,Coevorden,92450959461051
154057,2024-07-01,Coevorden,136465490452886
154212,2024-07-16,Coevorden,109649947792252
154789,2024-07-27,Coevorden,47679375389114
155159,2024-08-02,Coevorden,118526464276876
155511,2024-08-09,Coevorden,28071072429733
155690,2024-08-13,Coevorden,30041746155758
156021,2024-08-19,Coevorden,59972967603258
156522,2024-08-27,Coevorden,36847990621641
157057,2024-09-05,Coevorden,32072419826815
157657,2024-09-16,Coevorden,62174109467967
158054,2024-09-24,Coevorden,112872257018152
158256,2024-09-28,Coevorden,67022439881369
158826,2024-10-06,Coevorden,84125475022632
158933,2024-10-10,Coevorden,44738246052179
159325,2024-10-19,Coevorden,130509217527891
159597,2024-10-24,Coevorden,84931235571315
159877,2024-10-29,Coevorden,52706944187244
160366,2024-11-08,Coevorden,70332651269190
160774,2024-11-16,Coevorden,34331729594752
161073,2024-11-20,Coevorden,61682094690012
161855,2024-12-04,Coevorden,18462624648141
162893,2024-12-23,Coevorden,10969182520290
163156,2024-11-29,Coevorden,8708588405903
163157,2024-12-14,Coevorden,8781811261888
143526,2024-01-05,Grouw,60348543442494
143528,2024-01-07,Grouw,73297736908883
143539,2024-01-08,Grouw,52399242157371
143933,2024-01-12,Grouw,26078391648313
143958,2024-01-15,Grouw,62150805075326
144370,2024-01-19,Grouw,17677622957640
144375,2024-01-22,Grouw,26730728387832
144764,2024-01-26,Grouw,38635761922853
144766,2024-01-29,Grouw,43759097028694
144993,2024-02-02,Grouw,74327915836618
145094,2024-02-05,Grouw,30223010960087
145467,2024-02-10,Grouw,4625588211661
145492,2024-02-12,Grouw,16328819538077
145849,2024-02-16,Grouw,4070137120561
145874,2024-02-19,Grouw,19042262523647
146234,2024-02-23,Grouw,15417329478278
146254,2024-02-26,Grouw,0
146815,2024-03-04,Grouw,0
146850,2024-03-03,Grouw,2195831156656
147051,2024-03-08,Grouw,56945088976615
147095,2024-03-11,Grouw,12930080675202
147482,2024-03-15,Grouw,12432841421979
147527,2024-03-18,Grouw,19628170292452
147887,2024-03-25,Grouw,0
147921,2024-03-22,Grouw,8767177110749
148446,2024-03-29,Grouw,4749213439043
148463,2024-04-01,Grouw,5459668396598
148724,2024-04-05,Grouw,5382328797327
148903,2024-04-10,Grouw,0
149126,2024-04-12,Grouw,0
149158,2024-04-15,Grouw,0
149567,2024-04-19,Grouw,12395781453470
149590,2024-04-22,Grouw,3058674584967
149971,2024-04-29,Grouw,7050725251364
150069,2024-04-26,Grouw,2565515111115
150227,2024-05-03,Grouw,2090723910597
150304,2024-05-06,Grouw,1910911400657
150614,2024-05-10,Grouw,0
150687,2024-05-13,Grouw,1850829380759
151046,2024-05-17,Grouw,1411568205620
151060,2024-05-20,Grouw,4890186327022
151584,2024-05-24,Grouw,2297055657159
151587,2024-05-27,Grouw,0
151947,2024-05-31,Grouw,1644099520726
151952,2024-06-03,Grouw,862127174018
152216,2024-06-07,Grouw,1289098606055
152333,2024-06-11,Grouw,15766946089857
152809,2024-06-19,Grouw,57929661598312
152925,2024-06-21,Grouw,41099436092054
153080,2024-06-24,Grouw,58184647145556
153404,2024-06-28,Grouw,65766542818358
153415,2024-07-01,Grouw,34720795253744
153899,2024-07-05,Grouw,73033380657522
154249,2024-07-12,Grouw,129712480688496
154253,2024-07-15,Grouw,106064029522480
154510,2024-07-19,Grouw,32283853909277
154539,2024-07-22,Grouw,48252407459390
154918,2024-07-29,Grouw,32194862146922
155051,2024-07-26,Grouw,57746108104129
155366,2024-08-05,Grouw,38695108706280
155404,2024-08-02,Grouw,52587071555666
155713,2024-08-09,Grouw,20113770572449
155718,2024-08-12,Grouw,33856710362678
156108,2024-08-17,Grouw,3614276205736
156112,2024-08-19,Grouw,8235317107688
156431,2024-08-23,Grouw,32374322233897
156448,2024-08-26,Grouw,5858412723269
156786,2024-08-30,Grouw,52561379151783
156835,2024-09-02,Grouw,39024048374988
157191,2024-09-09,Grouw,10338558251519
157227,2024-09-06,Grouw,26309495857414
157555,2024-09-13,Grouw,36191381019827
157610,2024-09-16,Grouw,91278977453122
158087,2024-09-20,Grouw,132926349597054
158088,2024-09-23,Grouw,132962021675368
158362,2024-09-27,Grouw,99290518198172
158373,2024-09-30,Grouw,119935778708059
158684,2024-10-04,Grouw,78868752613103
158726,2024-10-07,Grouw,68020179464784
159251,2024-10-11,Grouw,79730452667939
159254,2024-10-14,Grouw,99983976111548
159430,2024-10-18,Grouw,101338114697401
159632,2024-10-21,Grouw,93521252196887
159835,2024-10-28,Grouw,60712459632449
160158,2024-11-01,Grouw,63392727818600
160198,2024-11-04,Grouw,30897905677569
160710,2024-11-08,Grouw,31961523951723
160809,2024-11-11,Grouw,53894295415017
160997,2024-11-18,Grouw,50136699306392
161473,2024-11-25,Grouw,26834334439276
161538,2024-11-22,Grouw,9048549407088
161539,2024-11-29,Grouw,16523504373522
161800,2024-12-02,Grouw,9961088769686
161881,2024-12-05,Grouw,29247260112903
162157,2024-12-09,Grouw,6883259866646
162566,2024-12-16,Grouw,19086835113973
162622,2024-12-13,Grouw,54530623600737
162768,2024-12-23,Grouw,3600610806894
162799,2024-12-20,Grouw,21235865355257
143657,2024-01-09,Kootstertille,37432033363061
144132,2024-01-16,Kootstertille,23836092793432
144445,2024-01-23,Kootstertille,13523067206959
144847,2024-01-30,Kootstertille,38199438726294
145279,2024-02-06,Kootstertille,97045466491315
145691,2024-02-13,Kootstertille,5095889748455
146011,2024-02-20,Kootstertille,4556404201227
146410,2024-02-27,Kootstertille,0
146830,2024-03-05,Kootstertille,783801659653
147214,2024-03-12,Kootstertille,0
147720,2024-03-19,Kootstertille,1362646198189
148196,2024-03-26,Kootstertille,3921439149864
148489,2024-04-02,Kootstertille,0
148854,2024-04-09,Kootstertille,2449616168955
149250,2024-04-16,Kootstertille,9388473920499
149660,2024-04-23,Kootstertille,67170315662858
150050,2024-04-30,Kootstertille,5819577697350
150769,2024-05-07,Kootstertille,2474854178644
150844,2024-05-14,Kootstertille,2137319649879
151255,2024-05-21,Kootstertille,0
151596,2024-05-28,Kootstertille,9087039022740
152373,2024-06-11,Kootstertille,30037777794255
153544,2024-07-02,Kootstertille,37055038171149
153848,2024-06-25,Kootstertille,91515423462452
153912,2024-07-09,Kootstertille,48516511022550
154277,2024-07-16,Kootstertille,122684610828411
154640,2024-07-23,Kootstertille,49610096907987
155395,2024-08-06,Kootstertille,21301806107429
155745,2024-08-13,Kootstertille,50109410254230
156143,2024-08-20,Kootstertille,117828776510742
156328,2024-07-30,Kootstertille,61165002848423
156582,2024-08-27,Kootstertille,15572500360682
156961,2024-09-03,Kootstertille,15267074586066
157383,2024-09-10,Kootstertille,33135634806183
157726,2024-09-17,Kootstertille,31510028658591
158186,2024-09-24,Kootstertille,168946575641633
158465,2024-10-02,Kootstertille,99655152602222
158864,2024-10-08,Kootstertille,112677757919262
159177,2024-10-15,Kootstertille,92969195108983
159542,2024-10-22,Kootstertille,87118818946709
159926,2024-10-29,Kootstertille,79019424602229
160309,2024-11-05,Kootstertille,32488686335515
160835,2024-11-13,Kootstertille,11687748991889
161202,2024-11-19,Kootstertille,15519216838883
161563,2024-11-27,Kootstertille,39654744565332
161900,2024-12-03,Kootstertille,55096370218727
162581,2024-12-17,Kootstertille,12884045490279
162755,2024-12-10,Kootstertille,18230962195102
143518,2024-01-03,Oosterwolde,113547004925042
143778,2024-01-11,Oosterwolde,57966142316167
144127,2024-01-17,Oosterwolde,31850606012251
144487,2024-01-24,Oosterwolde,37403740212263
145064,2024-01-31,Oosterwolde,43983581796716
145306,2024-02-07,Oosterwolde,9019950550658
145698,2024-02-13,Oosterwolde,1725099079669
146052,2024-02-21,Oosterwolde,4803529379478
146490,2024-02-28,Oosterwolde,0
146971,2024-03-06,Oosterwolde,3014732947584
147255,2024-03-13,Oosterwolde,2874326641596
147752,2024-03-20,Oosterwolde,1624274873231
148207,2024-03-27,Oosterwolde,0
148603,2024-04-03,Oosterwolde,905125350527
148945,2024-04-10,Oosterwolde,0
149329,2024-04-17,Oosterwolde,0
149763,2024-04-24,Oosterwolde,13705196193831
150067,2024-05-01,Oosterwolde,3506196805983
150586,2024-05-08,Oosterwolde,2515081184884
150926,2024-05-15,Oosterwolde,4291998128675
151284,2024-05-22,Oosterwolde,3649670977960
151659,2024-05-29,Oosterwolde,0
152050,2024-06-05,Oosterwolde,1573329535474
152448,2024-06-12,Oosterwolde,8428172834979
152849,2024-06-19,Oosterwolde,13563708758289
153256,2024-06-26,Oosterwolde,47047151261459
153598,2024-07-03,Oosterwolde,89703100744500
153978,2024-07-10,Oosterwolde,74576785953746
154355,2024-07-17,Oosterwolde,41240769882742
154721,2024-07-24,Oosterwolde,80944538991518
155099,2024-07-31,Oosterwolde,71295842496066
155468,2024-08-07,Oosterwolde,65105181201193
155837,2024-08-14,Oosterwolde,57188185988936
156218,2024-08-21,Oosterwolde,83481050578331
156584,2024-08-28,Oosterwolde,30790361106543
157076,2024-09-04,Oosterwolde,38358540059305
157369,2024-09-11,Oosterwolde,45471505133775
158208,2024-09-24,Oosterwolde,120507412449969
158286,2024-09-18,Oosterwolde,199035193186104
158556,2024-10-02,Oosterwolde,62328118435468
159006,2024-10-09,Oosterwolde,149122116461913
159481,2024-10-16,Oosterwolde,149751555320296
159691,2024-10-23,Oosterwolde,132559869069681
160078,2024-10-30,Oosterwolde,28807867086339
160537,2024-11-09,Oosterwolde,49439742683075
160722,2024-11-13,Oosterwolde,75338241059162
161237,2024-11-20,Oosterwolde,23526894874731
161586,2024-11-27,Oosterwolde,20358102332368
162253,2024-12-11,Oosterwolde,28041668815536
143502,2024-01-07,Rimburg,94113727916726
143944,2024-01-14,Rimburg,30599852150541
144263,2024-01-21,Rimburg,30671284100412
144932,2024-02-02,Rimburg,6592887577331
145250,2024-02-06,Rimburg,21165749080794
145496,2024-02-12,Rimburg,13112670557817
146241,2024-02-24,Rimburg,8025045012679
146493,2024-02-29,Rimburg,5702013193660
146901,2024-03-07,Rimburg,12257661214925
147328,2024-03-13,Rimburg,5108235443362
147793,2024-03-19,Rimburg,1259893979535
147987,2024-03-25,Rimburg,4378460593457
148697,2024-04-06,Rimburg,987184245337
149083,2024-04-12,Rimburg,1031686539150
149332,2024-04-18,Rimburg,2989594862116
149669,2024-04-24,Rimburg,7564845023478
150038,2024-04-30,Rimburg,7948780149123
150357,2024-05-06,Rimburg,0
151454,2024-05-26,Rimburg,16565289118817
151806,2024-05-30,Rimburg,22572018315107
152053,2024-06-05,Rimburg,15608943343566
152115,2024-05-13,Rimburg,10173715805273
152878,2024-06-17,Rimburg,7458652414683
153032,2024-06-24,Rimburg,38321019706355
153759,2024-07-05,Rimburg,45244020299182
153983,2024-07-11,Rimburg,46688141700271
154002,2024-06-11,Rimburg,18490672163084
154362,2024-07-17,Rimburg,33679546184951
154723,2024-07-23,Rimburg,71744197593379
155257,2024-08-04,Rimburg,62666328688339
155605,2024-08-10,Rimburg,32080105718436
155991,2024-08-16,Rimburg,51354378445541
156221,2024-08-22,Rimburg,52064658142651
157032,2024-09-03,Rimburg,75592934012365
157351,2024-09-09,Rimburg,25183405983166
158486,2024-09-27,Rimburg,112858931642949
158487,2024-09-21,Rimburg,119278197509336
158668,2024-10-03,Rimburg,51051624745430
159019,2024-10-09,Rimburg,136173262337261
159283,2024-10-15,Rimburg,35136940120938
159798,2024-10-27,Rimburg,151493787716461
160176,2024-11-02,Rimburg,90564871332041
160567,2024-11-08,Rimburg,68359678614140
160877,2024-11-14,Rimburg,81291635769461
161596,2024-11-26,Rimburg,37006483503989
161739,2024-12-02,Rimburg,66070859280942
162425,2024-12-14,Rimburg,69281032266592
162489,2024-12-16,Rimburg,49457335832857
143479,2024-01-07,Schiermonnikoog,223220792124933
143805,2024-01-14,Schiermonnikoog,187487678971648
144188,2024-01-21,Schiermonnikoog,70777733122918
144603,2024-01-28,Schiermonnikoog,82684220056171
144960,2024-01-31,Schiermonnikoog,23935241508167
145438,2024-02-11,Schiermonnikoog,0
146853,2024-02-28,Schiermonnikoog,31457457397455
147402,2024-03-17,Schiermonnikoog,28364180612142
147803,2024-03-24,Schiermonnikoog,50124360132004
148451,2024-03-31,Schiermonnikoog,94883454349409
148639,2024-04-07,Schiermonnikoog,0
149016,2024-04-14,Schiermonnikoog,216202051936922
149428,2024-04-21,Schiermonnikoog,13233230236362
149833,2024-04-28,Schiermonnikoog,0
150295,2024-05-01,Schiermonnikoog,0
150541,2024-05-12,Schiermonnikoog,0
151184,2024-05-19,Schiermonnikoog,0
151380,2024-05-26,Schiermonnikoog,18060823037604
151722,2024-06-02,Schiermonnikoog,47961678298802
152160,2024-06-09,Schiermonnikoog,110110276016946
152936,2024-06-23,Schiermonnikoog,135983473933816
154445,2024-07-21,Schiermonnikoog,138566809446056
155943,2024-08-18,Schiermonnikoog,194827927924339
156674,2024-08-07,Schiermonnikoog,124227842737813
156742,2024-09-01,Schiermonnikoog,132499460244205
157104,2024-09-08,Schiermonnikoog,88895204806368
157485,2024-09-15,Schiermonnikoog,83227009009545
159024,2024-10-13,Schiermonnikoog,303725769700732
159077,2024-10-02,Schiermonnikoog,250230886005617
159713,2024-10-27,Schiermonnikoog,404239872461296
160096,2024-11-03,Schiermonnikoog,557969765786010
160467,2024-11-10,Schiermonnikoog,140915887229674
160968,2024-11-17,Schiermonnikoog,136687867425857
161256,2024-11-24,Schiermonnikoog,48739379314622
161601,2024-12-01,Schiermonnikoog,80332236010488
161945,2024-12-08,Schiermonnikoog,36030772748967
162431,2024-12-15,Schiermonnikoog,15769169472225
162786,2024-12-22,Schiermonnikoog,82404205379301
163082,2024-12-29,Schiermonnikoog,30119023991193
143483,2024-01-07,Terschelling,143415338228648
143808,2024-01-14,Terschelling,24775923996006
144304,2024-01-21,Terschelling,23699696598422
144667,2024-01-28,Terschelling,7236781020572
145019,2024-02-04,Terschelling,5776583523529
145444,2024-02-11,Terschelling,0
145811,2024-02-14,Terschelling,8110287843626
146154,2024-02-25,Terschelling,6804581293442
146839,2024-03-03,Terschelling,14996978153608
147806,2024-03-20,Terschelling,18809925402058
148454,2024-03-31,Terschelling,35481731335282
148642,2024-04-07,Terschelling,62327527488573
149049,2024-04-14,Terschelling,16187313314660
149432,2024-04-21,Terschelling,5850862104860
149878,2024-04-28,Terschelling,29445401034818
150327,2024-05-05,Terschelling,18795957316417
150561,2024-05-12,Terschelling,8084982430268
151188,2024-05-19,Terschelling,44925358230323
151384,2024-05-26,Terschelling,4252372035113
151724,2024-06-02,Terschelling,22051763364524
152163,2024-06-09,Terschelling,60112361299302
152941,2024-06-23,Terschelling,356750661185699
152979,2024-06-16,Terschelling,455240020390495
153329,2024-06-30,Terschelling,189298734420949
153676,2024-07-07,Terschelling,109846488048189
154138,2024-07-14,Terschelling,254375464010963
154448,2024-07-21,Terschelling,434540495299719
154850,2024-07-28,Terschelling,329076573806174
155542,2024-08-11,Terschelling,157631403114469
155946,2024-08-18,Terschelling,528240090112925
156253,2024-08-25,Terschelling,118652174935337
156724,2024-09-01,Terschelling,78682820428058
157108,2024-09-08,Terschelling,99295895849276
157814,2024-09-22,Terschelling,134551566674463
157887,2024-09-15,Terschelling,289820339830576
158274,2024-09-29,Terschelling,124786579412793
158626,2024-10-06,Terschelling,243705068352045
159038,2024-10-13,Terschelling,69252759347261
159504,2024-10-20,Terschelling,174701566310184
159731,2024-10-27,Terschelling,222566189503380
160109,2024-11-03,Terschelling,83476547253410
160524,2024-11-10,Terschelling,99319677920488
160895,2024-11-17,Terschelling,82956233352304
161271,2024-11-24,Terschelling,5838896856779
161616,2024-12-01,Terschelling,26438386382179
161958,2024-12-08,Terschelling,11978923272058
162740,2024-12-18,Terschelling,64192136998574
163159,2024-12-29,Terschelling,53478982837169
143485,2024-01-07,Vlieland,17825320447803
143810,2024-01-14,Vlieland,88863880361208
144312,2024-01-21,Vlieland,270835709361780
144675,2024-01-28,Vlieland,24011373470851
145446,2024-02-11,Vlieland,16359260684546
145814,2024-02-14,Vlieland,12950998642959
146156,2024-02-25,Vlieland,3570084620271
146855,2024-03-03,Vlieland,0
147003,2024-03-10,Vlieland,4140485355763
147409,2024-03-17,Vlieland,0
147809,2024-03-24,Vlieland,0
148457,2024-03-31,Vlieland,7474434264203
148644,2024-04-03,Vlieland,0
149052,2024-04-14,Vlieland,0
149441,2024-04-21,Vlieland,0
149915,2024-04-28,Vlieland,0
150334,2024-05-05,Vlieland,8101148778156
150564,2024-05-12,Vlieland,4189949217315
151190,2024-05-19,Vlieland,31262240536549
151390,2024-05-26,Vlieland,6265321203446
151728,2024-06-02,Vlieland,0
152558,2024-06-09,Vlieland,84648778892460
152944,2024-06-23,Vlieland,151116476298313
153332,2024-06-30,Vlieland,318045896908684
153708,2024-07-07,Vlieland,227455197291286
154142,2024-07-14,Vlieland,371559430905650
154478,2024-07-21,Vlieland,635565785489096
154858,2024-07-28,Vlieland,293345316876950
155261,2024-08-04,Vlieland,412488135366940
155545,2024-08-11,Vlieland,167601884860153
156254,2024-08-25,Vlieland,381616111251707
156727,2024-09-01,Vlieland,288917531319036
156926,2024-08-18,Vlieland,420589662657242
157157,2024-09-08,Vlieland,37577387751723
157518,2024-09-15,Vlieland,389913189795268
157820,2024-09-18,Vlieland,62723029182740
159777,2024-10-27,Vlieland,32070226342241
160959,2024-11-17,Vlieland,194917998552889
161631,2024-12-01,Vlieland,10878432310402
162819,2024-12-22,Vlieland,15304332578436
143582,2024-01-07,Wijlre,101467749885562
143947,2024-01-14,Wijlre,30244781563634
145032,2024-02-02,Wijlre,14760571244462
145252,2024-02-06,Wijlre,8785423910964
145498,2024-02-12,Wijlre,35289051748217
146244,2024-02-24,Wijlre,0
146523,2024-02-29,Wijlre,35012666957471
146990,2024-03-07,Wijlre,21136419759028
147349,2024-03-13,Wijlre,0
147782,2024-03-19,Wijlre,8991317994385
147980,2024-03-25,Wijlre,13441939599472
148734,2024-04-06,Wijlre,3454761143629
149096,2024-04-12,Wijlre,0
149381,2024-04-18,Wijlre,0
149678,2024-04-24,Wijlre,8210059779834
150092,2024-04-30,Wijlre,27719214542454
150369,2024-05-06,Wijlre,32154719686741
151465,2024-05-26,Wijlre,0
151808,2024-05-30,Wijlre,57853658442728
152800,2024-06-11,Wijlre,36581752778854
152880,2024-06-17,Wijlre,52934777212101
153039,2024-06-24,Wijlre,108290291977747
153767,2024-07-05,Wijlre,112635465030768
154001,2024-07-10,Wijlre,133346120802970
154397,2024-07-17,Wijlre,225812723709335
154739,2024-07-23,Wijlre,149427158540813
155263,2024-08-04,Wijlre,95995731354129
155617,2024-08-10,Wijlre,147511988112118
156011,2024-08-16,Wijlre,99595245985668
156233,2024-08-22,Wijlre,77205230323177
156588,2024-08-28,Wijlre,104651596029057
157045,2024-09-03,Wijlre,114240093170729
157549,2024-09-12,Wijlre,239928786368522
158016,2024-09-21,Wijlre,233875084035311
158339,2024-09-27,Wijlre,79894890168898
158658,2024-10-03,Wijlre,200943401044542
159065,2024-10-09,Wijlre,77486160954540
159521,2024-10-15,Wijlre,110790976300882
159756,2024-10-27,Wijlre,94754422801717
160185,2024-11-02,Wijlre,66247647040671
160587,2024-11-08,Wijlre,96360368749352
160916,2024-11-14,Wijlre,140369235360694
161296,2024-11-20,Wijlre,25517659842325
161643,2024-11-26,Wijlre,26337017393254
161748,2024-12-02,Wijlre,44971641094013
162454,2024-12-14,Wijlre,93316813128708
162498,2024-12-16,Wijlre,52039810049801
162876,2024-12-23,Wijlre,27597537961588
143519,2024-01-03,Wolvega,45029926380280
143875,2024-01-11,Wolvega,33624118252567
144165,2024-01-17,Wolvega,11717124721521
144531,2024-01-24,Wolvega,20847243389195
145260,2024-01-31,Wolvega,24379637133548
145315,2024-02-07,Wolvega,32709717801968
145773,2024-02-14,Wolvega,3637805898737
146132,2024-02-21,Wolvega,135707303512741
146525,2024-02-28,Wolvega,1100517006958
146992,2024-03-06,Wolvega,3687900573115
147354,2024-03-13,Wolvega,4181601412993
147830,2024-03-20,Wolvega,2783348450779
148213,2024-03-27,Wolvega,587335972379
148617,2024-04-03,Wolvega,0
148971,2024-04-10,Wolvega,1297654632486
149388,2024-04-17,Wolvega,4269654049561
150600,2024-05-08,Wolvega,6623277068785
150867,2024-04-24,Wolvega,10405310041305
150966,2024-05-03,Wolvega,0
151034,2024-05-15,Wolvega,893051125922
151403,2024-05-22,Wolvega,1145506527288
151681,2024-05-29,Wolvega,9789864942269
152132,2024-06-05,Wolvega,12591522649475
152803,2024-06-12,Wolvega,16051857005828
152874,2024-06-19,Wolvega,15849192527787
153192,2024-06-26,Wolvega,93232989550940
153620,2024-07-03,Wolvega,87685971232128
154088,2024-07-10,Wolvega,45033221457053
154427,2024-07-17,Wolvega,14460718234328
154741,2024-07-24,Wolvega,37084873102872
155821,2024-08-14,Wolvega,136073337814907
156410,2024-08-21,Wolvega,27665194951697
156663,2024-07-31,Wolvega,30610142480375
156672,2024-08-07,Wolvega,23127359331706
157083,2024-09-04,Wolvega,59168437504866
157437,2024-09-11,Wolvega,52188816617114
157534,2024-08-28,Wolvega,16943245299336
157865,2024-09-18,Wolvega,77701056693354
158164,2024-09-24,Wolvega,71609450381695
158671,2024-10-02,Wolvega,85220590531489
159069,2024-10-09,Wolvega,117980540786070
159523,2024-10-16,Wolvega,69786646907710
160131,2024-10-30,Wolvega,23393338284705
160507,2024-10-23,Wolvega,99368659867683
160508,2024-11-06,Wolvega,24396773896172
160920,2024-11-13,Wolvega,26929868904264
161300,2024-11-20,Wolvega,10088518439829
161646,2024-11-27,Wolvega,11840484710642
161974,2024-12-05,Wolvega,18178348036065
162302,2024-12-11,Wolvega,12743209138700
143193,2024-01-01,Gouda,257689238030632
143439,2024-01-06,Gouda,68695297262704
143639,2024-01-09,Gouda,59433889119493
143829,2024-01-12,Gouda,66935494212189
143978,2024-01-15,Gouda,118918248519982
144145,2024-01-18,Gouda,39818824144628
144412,2024-01-23,Gouda,87009384458879
144991,2024-02-04,Gouda,25790408083219
145060,2024-01-31,Gouda,39629951520454
145328,2024-02-07,Gouda,177809713065727
145403,2024-02-10,Gouda,5696867956646
145651,2024-02-14,Gouda,10019127643518
145954,2024-02-20,Gouda,15978489359562
146056,2024-02-18,Gouda,19680680192016
146329,2024-02-24,Gouda,8129906172494
146351,2024-02-26,Gouda,11621055711065
146719,2024-02-29,Gouda,15239859977295
146873,2024-03-06,Gouda,1113445963274
147049,2024-03-09,Gouda,3189760247201
147210,2024-03-12,Gouda,987888363687
147459,2024-03-16,Gouda,2888582613139
147570,2024-03-18,Gouda,2214471840318
147920,2024-03-24,Gouda,0
148284,2024-03-31,Gouda,5579467254179
148798,2024-04-08,Gouda,1925132537787
149123,2024-04-12,Gouda,0
149353,2024-04-18,Gouda,2240873847807
149498,2024-04-21,Gouda,20961749342847
149708,2024-04-24,Gouda,2938150127615
149893,2024-04-28,Gouda,6719818769603
150011,2024-04-30,Gouda,8453923403185
150163,2024-05-02,Gouda,17551127208477
150391,2024-05-06,Gouda,14318905210724
150745,2024-05-14,Gouda,6282780591888
150808,2024-05-12,Gouda,14430771457301
151169,2024-05-18,Gouda,4960585923311
151428,2024-05-24,Gouda,28302508289394
151651,2024-05-30,Gouda,10429309366731
151797,2024-06-02,Gouda,6475190482605
152022,2024-06-05,Gouda,28658620639488
152188,2024-06-07,Gouda,39172076185843
152313,2024-06-11,Gouda,46261858064386
152538,2024-06-14,Gouda,55459593565545
152652,2024-06-17,Gouda,66709532313095
153350,2024-06-29,Gouda,34092207707799
153553,2024-07-03,Gouda,122754564115163
153739,2024-07-05,Gouda,98188460398976
154018,2024-07-11,Gouda,57780825159617
154069,2024-07-14,Gouda,118256772329107
154331,2024-07-17,Gouda,103467998676702
154460,2024-07-21,Gouda,76110295149489
154634,2024-07-23,Gouda,73904783140535
155198,2024-08-04,Gouda,110220309113864
155589,2024-08-11,Gouda,57277423748243
155929,2024-08-16,Gouda,55122755774765
156273,2024-08-22,Gouda,61201160377282
156297,2024-08-25,Gouda,40838326013569
156598,2024-08-27,Gouda,48649857364976
156634,2024-08-29,Gouda,33283202173770
156922,2024-09-03,Gouda,69744977353122
157504,2024-09-15,Gouda,63675886209572
157798,2024-09-21,Gouda,79086244154069
157851,2024-09-19,Gouda,76443637295132
158084,2024-09-25,Gouda,209669262889053
